Source Code,Term Original,Value Set Name,Code System Name,Code System Version
E11.3313,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3319,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.339,Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3391,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3392,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3393,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3399,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.34,Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.341,Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3411,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3413,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3419,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.349,Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3491,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3492,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3493,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3499,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.35,Type 2 diabetes mellitus with proliferative diabetic retinopathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.351,Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3511,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3512,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3513,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3519,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.352,Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3521,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3522,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3523,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3529,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.353,Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3531,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3532,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3533,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3539,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.354,Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3541,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3542,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3543,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3549,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.355,Type 2 diabetes mellitus with stable proliferative diabetic retinopathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3551,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3552,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3553,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3559,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.359,Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3591,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3592,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3593,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3599,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.36,Type 2 diabetes mellitus with diabetic cataract,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.37,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.37X1,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.37X2,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.37X3,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.37X9,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.39,Type 2 diabetes mellitus with other diabetic ophthalmic complication,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.4,Type 2 diabetes mellitus with neurological complications,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.40,"Type 2 diabetes mellitus with diabetic neuropathy, unspecified","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.41,Type 2 diabetes mellitus with diabetic mononeuropathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.42,Type 2 diabetes mellitus with diabetic polyneuropathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.43,Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.44,Type 2 diabetes mellitus with diabetic amyotrophy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.49,Type 2 diabetes mellitus with other diabetic neurological complication,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.5,Type 2 diabetes mellitus with circulatory complications,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.51,Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.52,Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.59,Type 2 diabetes mellitus with other circulatory complications,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.6,Type 2 diabetes mellitus with other specified complications,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.61,Type 2 diabetes mellitus with diabetic arthropathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.610,Type 2 diabetes mellitus with diabetic neuropathic arthropathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.618,Type 2 diabetes mellitus with other diabetic arthropathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.62,Type 2 diabetes mellitus with skin complications,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.620,Type 2 diabetes mellitus with diabetic dermatitis,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.621,Type 2 diabetes mellitus with foot ulcer,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.622,Type 2 diabetes mellitus with other skin ulcer,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.628,Type 2 diabetes mellitus with other skin complications,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.63,Type 2 diabetes mellitus with oral complications,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.630,Type 2 diabetes mellitus with periodontal disease,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.638,Type 2 diabetes mellitus with other oral complications,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.64,Type 2 diabetes mellitus with hypoglycemia,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.641,Type 2 diabetes mellitus with hypoglycemia with coma,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.649,Type 2 diabetes mellitus with hypoglycemia without coma,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.65,Type 2 diabetes mellitus with hyperglycemia,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.69,Type 2 diabetes mellitus with other specified complication,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.8,Type 2 diabetes mellitus with unspecified complications,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.9,Type 2 diabetes mellitus without complications,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.A,Type 2 diabetes mellitus without complications in remission,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
O24.1,"Pre-existing type 2 diabetes mellitus, in pregnancy, childbirth and the puerperium","Diabetes Mellitus, Type 2",ICD-10-CM,2026
O24.11,"Pre-existing type 2 diabetes mellitus, in pregnancy","Diabetes Mellitus, Type 2",ICD-10-CM,2026
O24.111,"Pre-existing type 2 diabetes mellitus, in pregnancy, first trimester","Diabetes Mellitus, Type 2",ICD-10-CM,2026
O24.112,"Pre-existing type 2 diabetes mellitus, in pregnancy, second trimester","Diabetes Mellitus, Type 2",ICD-10-CM,2026
O24.113,"Pre-existing type 2 diabetes mellitus, in pregnancy, third trimester","Diabetes Mellitus, Type 2",ICD-10-CM,2026
O24.119,"Pre-existing type 2 diabetes mellitus, in pregnancy, unspecified trimester","Diabetes Mellitus, Type 2",ICD-10-CM,2026
O24.12,"Pre-existing type 2 diabetes mellitus, in childbirth","Diabetes Mellitus, Type 2",ICD-10-CM,2026
O24.13,"Pre-existing type 2 diabetes mellitus, in the puerperium","Diabetes Mellitus, Type 2",ICD-10-CM,2026
